arm,pattern,read_percent,interval,admission_wait_max,admission_wait_sum,cpu_seconds,drain_cpu_seconds,drain_simulated_cycles,drain_wall_seconds,input_loading_wall_seconds,measured_reads,measured_reads_completed,measured_simulated_cycles,measured_writes,measured_writes_completed,peak_rss_kib,repeat,requests_per_second,simulated_cycles,total_process_cpu_seconds,total_process_wall_seconds,wall_seconds,warmup_cpu_seconds,warmup_reads_outstanding,warmup_wall_seconds,warmup_writes_outstanding
oracle,streaming,100,256,0,0,28.864792,3e-06,43,4.206e-06,0.082497533,5000000,5000000,1280000043,0,0,210840,4,173212.1270384187,1305599787,29.54,29.54,28.866339127,0.577841,1,0.577865441,0
oracle,streaming,100,256,0,0,29.125022,3e-06,43,3.587e-06,0.086943788,5000000,5000000,1280000043,0,0,210840,5,171664.18236499303,1305599787,29.81,29.81,29.126635103,0.582864,1,0.582910478,0
astra_single_core,streaming,100,256,0,0,0.808317,1e-06,43,1.972e-06,0.087792674,5000000,5000000,1280000043,0,0,210780,1,6185469.631886954,1305599787,0.9199999999999999,0.93,0.808346059,0.0164,1,0.016403678,0
astra_single_core,streaming,100,256,0,0,0.803545,1e-06,43,1.804e-06,0.090887373,5000000,5000000,1280000043,0,0,210832,2,6222204.835446115,1305599787,0.9199999999999999,0.93,0.803573674,0.016552,1,0.016555672,0
astra_single_core,streaming,100,256,0,0,0.805561,1e-06,43,2.061e-06,0.090459707,5000000,5000000,1280000043,0,0,210840,3,6206686.67582455,1305599787,0.9199999999999999,0.93,0.805582795,0.016225,1,0.016227609,0
astra_single_core,streaming,100,256,0,0,0.805992,1e-06,43,1.992e-06,0.093185683,5000000,5000000,1280000043,0,0,210832,4,6203372.159309172,1305599787,0.9199999999999999,0.93,0.806013225,0.016519,1,0.016522742,0
astra_single_core,streaming,100,256,0,0,0.806134,1e-06,43,1.967e-06,0.092526949,5000000,5000000,1280000043,0,0,210836,5,6202052.013409978,1305599787,0.9199999999999999,0.93,0.80618479,0.016558,1,0.016560289,0
deepseek_single_core,streaming,100,256,0,0,1.115319,1e-06,43,2.046e-06,0.084807556,5000000,5000000,1280000043,0,0,210840,1,4482982.288115343,1305599787,1.23,1.24,1.115328966,0.02272,1,0.022721546,0
deepseek_single_core,streaming,100,256,0,0,1.115645,1e-06,43,2.092e-06,0.086281567,5000000,5000000,1280000043,0,0,210840,2,4481596.770126833,1305599787,1.24,1.24,1.115673778,0.02281,1,0.022812702,0
deepseek_single_core,streaming,100,256,0,0,1.113678,1e-06,43,2.093e-06,0.08188136,5000000,5000000,1280000043,0,0,210840,3,4489529.952382599,1305599787,1.23,1.23,1.113702337,0.0226,1,0.022602628,0
deepseek_single_core,streaming,100,256,0,0,1.114028,1e-06,43,2.397e-06,0.084425388,5000000,5000000,1280000043,0,0,210840,4,4488168.186900192,1305599787,1.23,1.24,1.114040248,0.0226,1,0.02260198,0
deepseek_single_core,streaming,100,256,0,0,1.114083,1e-06,43,2.77e-06,0.082524229,5000000,5000000,1280000043,0,0,210836,5,4487887.8047580095,1305599787,1.23,1.24,1.114109848,0.022744,1,0.022745669,0
astra_multicore,streaming,100,256,0,0,0.800765,0.0,43,2.14e-06,0.085879498,5000000,5000000,1280000043,0,0,210840,1,6243862.228795299,1305599787,0.9099999999999999,0.92,0.800786407,0.016357,1,0.016360628,0
astra_multicore,streaming,100,256,0,0,0.80005,1e-06,43,2.995e-06,0.084364537,5000000,5000000,1280000043,0,0,210784,2,6249155.340729814,1305599787,0.9099999999999999,0.92,0.800108131,0.016457,1,0.016459778,0
astra_multicore,streaming,100,256,0,0,0.801291,1e-06,43,1.78e-06,0.086977346,5000000,5000000,1280000043,0,0,210840,3,6239695.065602968,1305599787,0.9099999999999999,0.92,0.80132121,0.016295,1,0.016298108,0
astra_multicore,streaming,100,256,0,0,0.802194,1e-06,43,2.186e-06,0.088172209,5000000,5000000,1280000043,0,0,210840,4,6232386.038368844,1305599787,0.9199999999999999,0.92,0.802260959,0.016137,1,0.016139626,0
astra_multicore,streaming,100,256,0,0,0.805044,1e-06,43,2.075e-06,0.086519547,5000000,5000000,1280000043,0,0,210836,5,6210519.4329649685,1305599787,0.9199999999999999,0.92,0.805085638,0.016307,1,0.01630975,0
deepseek_multicore,streaming,100,256,0,0,1.174386,1e-06,43,3.402e-06,0.081722966,5000000,5000000,1280000043,0,0,210832,1,4257470.983472604,1305599787,1.29,1.3,1.174406125,0.023817,1,0.023825528,0
deepseek_multicore,streaming,100,256,0,0,1.175853,1e-06,43,1.762e-06,0.104244471,5000000,5000000,1280000043,0,0,210832,2,4252179.365025167,1305599787,1.31,1.32,1.175867613,0.023632,1,0.023634259,0
deepseek_multicore,streaming,100,256,0,0,1.1775,1e-06,43,2.062e-06,0.086073619,5000000,5000000,1280000043,0,0,210832,3,4246208.685952091,1305599787,1.3,1.3,1.177521024,0.023971,1,0.023973249,0
deepseek_multicore,streaming,100,256,0,0,1.17546,2e-06,43,3.45e-06,0.088814512,5000000,5000000,1280000043,0,0,210832,4,4253533.768862014,1305599787,1.3,1.3,1.175493195,0.023895,1,0.023898304,0
deepseek_multicore,streaming,100,256,0,0,1.175243,0.0,43,2.083e-06,0.085575998,5000000,5000000,1280000043,0,0,210780,5,4254371.325695188,1305599787,1.29,1.3,1.175261776,0.023932,1,0.023933743,0
fixedlat,streaming,100,256,0,0,0.551776,1e-06,43,1.764e-06,0.085209081,5000000,5000000,1280000043,0,0,210800,1,9061373.806590112,1305599787,0.6599999999999999,0.66,0.551792709,0.011434,1,0.011436656,0
fixedlat,streaming,100,256,0,0,0.557317,1e-06,43,1.831e-06,0.088571396,5000000,5000000,1280000043,0,0,210840,2,8971265.907305945,1305599787,0.6599999999999999,0.67,0.557334946,0.011401,1,0.011403017,0
fixedlat,streaming,100,256,0,0,0.554755,1e-06,43,1.851e-06,0.083651507,5000000,5000000,1280000043,0,0,210792,3,9012697.020869043,1305599787,0.6599999999999999,0.66,0.554772893,0.011524,1,0.011525563,0
fixedlat,streaming,100,256,0,0,0.555705,1e-06,43,1.466e-06,0.087106556,5000000,5000000,1280000043,0,0,210840,4,8997238.643092467,1305599787,0.6599999999999999,0.67,0.555726062,0.01122,1,0.011222723,0
fixedlat,streaming,100,256,0,0,0.553295,1e-06,43,1.648e-06,0.084078452,5000000,5000000,1280000043,0,0,210840,5,9036434.555320678,1305599787,0.6599999999999999,0.66,0.553315577,0.011508,1,0.011511116,0
md1,streaming,100,256,0,0,0.55277,1e-06,43,2.627e-06,0.09754199,5000000,5000000,1280000043,0,0,210840,1,9045006.83241726,1305599787,0.6699999999999999,0.68,0.55279118,0.011181,1,0.011184625,0
md1,streaming,100,256,0,0,0.553527,1e-06,43,1.549e-06,0.081957885,5000000,5000000,1280000043,0,0,210840,2,9032916.127025202,1305599787,0.6599999999999999,0.66,0.5535311,0.011337,1,0.011340146,0
md1,streaming,100,256,0,0,0.554228,1e-06,43,1.495e-06,0.081495604,5000000,5000000,1280000043,0,0,210812,3,9021378.635752264,1305599787,0.6599999999999999,0.66,0.554239014,0.011312,1,0.011313823,0
md1,streaming,100,256,0,0,0.553929,1e-06,43,1.487e-06,0.083663947,5000000,5000000,1280000043,0,0,210832,4,9026033.197248252,1305599787,0.6599999999999999,0.66,0.553953203,0.011424,1,0.011426203,0
md1,streaming,100,256,0,0,0.553045,1e-06,43,1.916e-06,0.084395482,5000000,5000000,1280000043,0,0,210836,5,9040456.29323692,1305599787,0.6599999999999999,0.66,0.553069429,0.011416,1,0.011418134,0
wmg1,streaming,100,256,0,0,0.871993,2e-06,43,3.967e-06,0.100309356,5000000,5000000,1280000043,0,0,210840,1,5733695.80137465,1305599787,1.0,1.01,0.872037892,0.017837,1,0.017841028,0
wmg1,streaming,100,256,0,0,0.871856,1e-06,43,1.54e-06,0.080055755,5000000,5000000,1280000043,0,0,210804,2,5734632.176138924,1305599787,0.98,0.99,0.871895502,0.01787,1,0.01787201,0
wmg1,streaming,100,256,0,0,0.875448,1e-06,43,1.955e-06,0.084153748,5000000,5000000,1280000043,0,0,210840,3,5711195.846372451,1305599787,0.98,0.99,0.875473392,0.017679,1,0.017680254,0
wmg1,streaming,100,256,0,0,0.88073,1e-06,43,1.746e-06,0.090514006,5000000,5000000,1280000043,0,0,210840,4,5676555.614824095,1305599787,1.0,1.0,0.880815822,0.017984,1,0.017986131,0
wmg1,streaming,100,256,0,0,0.875982,1e-06,43,1.946e-06,0.088266319,5000000,5000000,1280000043,0,0,210832,5,5707697.772101657,1305599787,0.99,1.0,0.876009943,0.017975,1,0.017977937,0
mess,streaming,100,256,0,0,0.587321,1e-06,110,3.036e-06,0.101959612,5000000,5000000,1280000110,0,0,210832,1,8512898.700695511,1305599854,0.71,0.72,0.587344003,0.012368,1,0.012372563,0
mess,streaming,100,256,0,0,0.587065,1e-06,110,1.587e-06,0.081566123,5000000,5000000,1280000110,0,0,210840,2,8516696.024427587,1305599854,0.69,0.7,0.587082125,0.012026,1,0.01202756,0
mess,streaming,100,256,0,0,0.5871,0.0,110,1.669e-06,0.080979212,5000000,5000000,1280000110,0,0,210832,3,8516179.424304841,1305599854,0.69,0.7,0.587117738,0.01217,1,0.012172369,0
mess,streaming,100,256,0,0,0.587116,1e-06,110,1.822e-06,0.081605139,5000000,5000000,1280000110,0,0,210840,4,8516024.019902207,1305599854,0.69,0.7,0.587128452,0.01198,1,0.011981811,0
mess,streaming,100,256,0,0,0.589835,0.0,110,1.614e-06,0.082412169,5000000,5000000,1280000110,0,0,210840,5,8476848.569466956,1305599854,0.69,0.7,0.589841845,0.012166,1,0.012168186,0
oracle,random,100,256,0,0,38.577006,6e-06,110,6.517e-06,0.082546522,5000000,5000000,1280000110,0,0,210804,1,129605.2359830192,1305599854,39.44,39.45,38.578688292,0.772009,1,0.77204752,0
oracle,random,100,256,0,0,39.032595,6e-06,110,7.989e-06,0.081294477,5000000,5000000,1280000110,0,0,210840,2,128092.15838362317,1305599854,39.900000000000006,39.91,39.034395728,0.780923,1,0.780925327,0
oracle,random,100,256,0,0,39.114205,5e-06,110,7.245e-06,0.088373725,5000000,5000000,1280000110,0,0,210800,3,127825.23677344326,1305599854,40.0,40.0,39.115906422,0.782272,1,0.78229429,0
oracle,random,100,256,0,0,38.430314,6e-06,110,7.504e-06,0.089703408,5000000,5000000,1280000110,0,0,210800,4,130099.929792762,1305599854,39.3,39.31,38.431996143,0.768597,1,0.768627276,0
oracle,random,100,256,0,0,38.405248,5e-06,110,6.557e-06,0.08250062,5000000,5000000,1280000110,0,0,210760,5,130184.42449253479,1305599854,39.27,39.27,38.407052299,0.767548,1,0.76756888,0
astra_single_core,random,100,256,0,0,0.823684,1e-06,110,2.148e-06,0.090654735,5000000,5000000,1280000110,0,0,210840,1,6069730.071492279,1305599854,0.94,0.95,0.823759861,0.016775,1,0.016777644,0
astra_single_core,random,100,256,0,0,0.823566,1e-06,110,1.674e-06,0.087619509,5000000,5000000,1280000110,0,0,210836,2,6071114.335320736,1305599854,0.94,0.94,0.823572037,0.016574,1,0.016576644,0
astra_single_core,random,100,256,0,0,0.824207,1e-06,110,1.822e-06,0.08597939,5000000,5000000,1280000110,0,0,210780,3,6066289.6445813915,1305599854,0.9299999999999999,0.94,0.824227047,0.016511,1,0.016514059,0
astra_single_core,random,100,256,0,0,0.825167,1e-06,110,1.755e-06,0.090385228,5000000,5000000,1280000110,0,0,210840,4,6059013.876611695,1305599854,0.94,0.95,0.825216793,0.016779,1,0.016780812,0
astra_single_core,random,100,256,0,0,0.830483,1e-06,110,2.048e-06,0.084401361,5000000,5000000,1280000110,0,0,210812,5,6020511.453862895,1305599854,0.94,0.95,0.830494226,0.016853,1,0.01685537,0
deepseek_single_core,random,100,256,0,0,1.119962,1e-06,110,1.84e-06,0.086060104,5000000,5000000,1280000110,0,0,210840,1,4464357.100152953,1305599854,1.24,1.24,1.119982091,0.022774,1,0.022776527,0
deepseek_single_core,random,100,256,0,0,1.121209,1e-06,110,2.044e-06,0.08264748,5000000,5000000,1280000110,0,0,210768,2,4459324.35759932,1305599854,1.24,1.24,1.12124609,0.022794,1,0.022796957,0
deepseek_single_core,random,100,256,0,0,1.119765,1e-06,110,2.064e-06,0.085719322,5000000,5000000,1280000110,0,0,210796,3,4465037.70238097,1305599854,1.24,1.24,1.119811373,0.022907,1,0.02290964,0
deepseek_single_core,random,100,256,0,0,1.127391,1e-06,110,1.882e-06,0.084164825,5000000,5000000,1280000110,0,0,210840,4,4434905.868612925,1305599854,1.24,1.25,1.127419645,0.023055,1,0.023057726,0
deepseek_single_core,random,100,256,0,0,1.122425,1e-06,110,1.964e-06,0.082347692,5000000,5000000,1280000110,0,0,210840,5,4454575.896226214,1305599854,1.24,1.24,1.122441309,0.022922,1,0.022930906,0
astra_multicore,random,100,256,0,0,0.835361,1e-06,110,2.254e-06,0.083333919,5000000,5000000,1280000110,0,0,210840,1,5985155.478526551,1305599854,0.95,0.95,0.835400186,0.016962,1,0.01696354,0
astra_multicore,random,100,256,0,0,0.83649,1e-06,110,2.078e-06,0.083034522,5000000,5000000,1280000110,0,0,210812,2,5977292.121384931,1305599854,0.95,0.95,0.836499187,0.016907,1,0.016909769,0
astra_multicore,random,100,256,0,0,0.831822,1e-06,110,2.111e-06,0.082190183,5000000,5000000,1280000110,0,0,210804,3,6010607.597223357,1305599854,0.94,0.95,0.831862656,0.016832,1,0.016834508,0
astra_multicore,random,100,256,0,0,0.832317,1e-06,110,1.987e-06,0.082617327,5000000,5000000,1280000110,0,0,210840,4,6007226.804378641,1305599854,0.95,0.95,0.832330818,0.017018,1,0.017019261,0
astra_multicore,random,100,256,0,0,0.83034,0.0,110,1.511e-06,0.085101635,5000000,5000000,1280000110,0,0,210792,5,6021417.456915587,1305599854,0.94,0.95,0.830369267,0.017021,1,0.017023618,0
deepseek_multicore,random,100,256,0,0,1.175964,0.0,110,1.563e-06,0.081601706,5000000,5000000,1280000110,0,0,210792,1,4251568.046533228,1305599854,1.29,1.3,1.176036687,0.023926,1,0.023928852,0
deepseek_multicore,random,100,256,0,0,1.175701,1e-06,110,2.351e-06,0.081038378,5000000,5000000,1280000110,0,0,210784,2,4252686.439247053,1305599854,1.29,1.3,1.175727407,0.023951,1,0.023953518,0
deepseek_multicore,random,100,256,0,0,1.175032,0.0,110,1.704e-06,0.081171306,5000000,5000000,1280000110,0,0,210840,3,4255117.2753085,1305599854,1.29,1.3,1.175055745,0.023876,1,0.0238788,0
deepseek_multicore,random,100,256,0,0,1.177218,1e-06,110,2.221e-06,0.0826562,5000000,5000000,1280000110,0,0,210840,4,4247170.47705431,1305599854,1.29,1.3,1.177254369,0.023712,1,0.023715003,0
deepseek_multicore,random,100,256,0,0,1.178148,1e-06,110,2.187e-06,0.088928787,5000000,5000000,1280000110,0,0,210840,5,4243897.3475482855,1305599854,1.3,1.31,1.178162333,0.023788,1,0.02379092,0
fixedlat,random,100,256,0,0,0.553296,0.0,43,1.627e-06,0.090842328,5000000,5000000,1280000043,0,0,210832,1,9036398.169041388,1305599787,0.6599999999999999,0.67,0.553317805,0.011132,1,0.011133846,0
fixedlat,random,100,256,0,0,0.556754,1e-06,43,1.532e-06,0.081354988,5000000,5000000,1280000043,0,0,210832,2,8980235.525355542,1305599787,0.6499999999999999,0.66,0.55677827,0.011517,1,0.011519405,0
fixedlat,random,100,256,0,0,0.550306,2e-06,43,2.782e-06,0.08994147,5000000,5000000,1280000043,0,0,210804,3,9085568.03236637,1305599787,0.6599999999999999,0.67,0.550323324,0.011105,1,0.011107775,0
fixedlat,random,100,256,0,0,0.55377,1e-06,43,1.619e-06,0.08328744,5000000,5000000,1280000043,0,0,210784,4,9028889.664221715,1305599787,0.6499999999999999,0.66,0.553777949,0.011449,1,0.011457055,0
fixedlat,random,100,256,0,0,0.552074,1e-06,43,2.06e-06,0.086966989,5000000,5000000,1280000043,0,0,210788,5,9055751.830323204,1305599787,0.6699999999999999,0.67,0.552135272,0.011335,1,0.011338191,0
md1,random,100,256,0,0,0.554149,0.0,43,1.64e-06,0.085828977,5000000,5000000,1280000043,0,0,210832,1,9022506.972061059,1305599787,0.6599999999999999,0.67,0.554169702,0.011278,1,0.011279792,0
md1,random,100,256,0,0,0.553807,1e-06,43,1.679e-06,0.086426737,5000000,5000000,1280000043,0,0,210832,2,9028305.409500947,1305599787,0.6699999999999999,0.67,0.553813786,0.011184,1,0.011186215,0
md1,random,100,256,0,0,0.553631,1e-06,43,1.761e-06,0.08414051,5000000,5000000,1280000043,0,0,210832,3,9030843.424260806,1305599787,0.6599999999999999,0.66,0.553658143,0.011254,1,0.011257266,0
md1,random,100,256,0,0,0.552562,1e-06,43,1.706e-06,0.085478622,5000000,5000000,1280000043,0,0,210840,4,9048519.033142649,1305599787,0.6599999999999999,0.66,0.552576613,0.011296,1,0.011297916,0
md1,random,100,256,0,0,0.554313,1e-06,43,1.787e-06,0.085428786,5000000,5000000,1280000043,0,0,210832,5,9019801.160467774,1305599787,0.6599999999999999,0.67,0.554335945,0.011269,1,0.011270956,0
wmg1,random,100,256,0,0,0.885145,1e-06,43,2.523e-06,0.087428049,5000000,5000000,1280000043,0,0,210840,1,5648571.492368009,1305599787,1.01,1.01,0.885179555,0.017872,1,0.017874748,0
wmg1,random,100,256,0,0,0.883067,1e-06,43,1.757e-06,0.080608667,5000000,5000000,1280000043,0,0,210788,2,5661838.025102793,1305599787,1.0,1.0,0.883105447,0.018125,1,0.018126195,0
wmg1,random,100,256,0,0,0.870626,1e-06,43,1.573e-06,0.082774872,5000000,5000000,1280000043,0,0,210832,3,5742879.867564045,1305599787,0.98,0.99,0.870643321,0.017887,1,0.017889976,0
wmg1,random,100,256,0,0,0.871305,1e-06,43,2.08e-06,0.08290097,5000000,5000000,1280000043,0,0,210840,4,5738393.39353918,1305599787,0.99,0.99,0.87132402,0.017742,1,0.017756061,0
wmg1,random,100,256,0,0,0.866948,1e-06,43,2.251e-06,0.085282002,5000000,5000000,1280000043,0,0,210840,5,5767186.108776288,1305599787,0.98,0.99,0.866973929,0.017571,1,0.017580345,0
mess,random,100,256,0,0,0.58821,1e-06,110,1.882e-06,0.083920954,5000000,5000000,1280000110,0,0,210840,1,8500257.07497477,1305599854,0.69,0.7,0.588217504,0.012326,1,0.012328843,0
mess,random,100,256,0,0,0.587744,1e-06,110,2.675e-06,0.083316207,5000000,5000000,1280000110,0,0,210832,2,8506928.683291402,1305599854,0.69,0.7,0.587756191,0.012026,1,0.012027995,0
mess,random,100,256,0,0,0.588125,1e-06,110,1.655e-06,0.080134321,5000000,5000000,1280000110,0,0,210796,3,8501521.685666213,1305599854,0.69,0.7,0.588130006,0.012138,1,0.012140782,0
mess,random,100,256,0,0,0.587086,1e-06,110,1.695e-06,0.082524664,5000000,5000000,1280000110,0,0,210840,4,8516077.890078615,1305599854,0.69,0.7,0.587124738,0.01209,1,0.012092987,0
mess,random,100,256,0,0,0.604706,1e-06,110,1.718e-06,0.087234807,5000000,5000000,1280000110,0,0,210792,5,8268478.939974121,1305599854,0.71,0.72,0.604706142,0.012069,1,0.012071833,0
oracle,streaming,100,64,0,0,8.536628,3e-06,43,4.582e-06,0.081746688,5000000,5000000,320000043,0,0,210808,1,585669.1827331409,326399979,8.8,8.81,8.537242777,0.172045,1,0.172058278,0
oracle,streaming,100,64,0,0,8.472778,2e-06,43,4.336e-06,0.081582413,5000000,5000000,320000043,0,0,210840,2,590111.60784852,326399979,8.73,8.74,8.472973474,0.16999,1,0.169992704,0
oracle,streaming,100,64,0,0,8.462252,2e-06,43,4.252e-06,0.082151865,5000000,5000000,320000043,0,0,210840,3,590842.7369869258,326399979,8.73,8.73,8.462488725,0.16967,1,0.169682826,0
oracle,streaming,100,64,0,0,8.627947,3e-06,43,3.554e-06,0.084308522,5000000,5000000,320000043,0,0,210784,4,579501.0495268173,326399979,8.9,8.9,8.62811207,0.17255,1,0.172562578,0
oracle,streaming,100,64,0,0,8.546809,3e-06,43,3.88e-06,0.087837862,5000000,5000000,320000043,0,0,210840,5,584998.0105165358,326399979,8.82,8.82,8.547037614,0.171124,1,0.171127379,0
astra_single_core,streaming,100,64,0,0,0.814455,2e-06,43,2.561e-06,0.0775032,5000000,5000000,320000043,0,0,210840,1,6138724.650414334,326399979,0.9099999999999999,0.92,0.814501429,0.016687,1,0.016690505,0
astra_single_core,streaming,100,64,0,0,0.807556,0.0,43,2.029e-06,0.087890344,5000000,5000000,320000043,0,0,210836,2,6191056.552499535,326399979,0.9199999999999999,0.93,0.807616593,0.016566,1,0.016568499,0
astra_single_core,streaming,100,64,0,0,0.807413,1e-06,43,2.052e-06,0.087394635,5000000,5000000,320000043,0,0,210836,3,6192539.089201648,326399979,0.9199999999999999,0.93,0.807423244,0.016501,1,0.016504132,0
astra_single_core,streaming,100,64,0,0,0.803919,1e-06,43,1.999e-06,0.081374697,5000000,5000000,320000043,0,0,210780,4,6219362.3869130695,326399979,0.9199999999999999,0.92,0.803940933,0.017425,1,0.017428326,0
astra_single_core,streaming,100,64,0,0,0.808328,1e-06,43,1.755e-06,0.089073087,5000000,5000000,320000043,0,0,210840,5,6185394.497743728,326399979,0.9199999999999999,0.93,0.808355878,0.016545,1,0.016548068,0
deepseek_single_core,streaming,100,64,0,0,1.124571,1e-06,43,2.685e-06,0.081804998,5000000,5000000,320000043,0,0,210840,1,4446063.5901463935,326399979,1.24,1.24,1.124590303,0.022891,1,0.02289728,0
deepseek_single_core,streaming,100,64,0,0,1.124483,1e-06,43,2.267e-06,0.083778489,5000000,5000000,320000043,0,0,210832,2,4446400.046279554,326399979,1.24,1.25,1.124505206,0.022762,1,0.022769326,0
deepseek_single_core,streaming,100,64,0,0,1.128113,1e-06,43,1.895e-06,0.08451322,5000000,5000000,320000043,0,0,210804,3,4432069.377912127,326399979,1.25,1.25,1.128141185,0.022833,1,0.022834919,0
deepseek_single_core,streaming,100,64,0,0,1.1262,1e-06,43,2.103e-06,0.083296226,5000000,5000000,320000043,0,0,210840,4,4439592.222708493,326399979,1.25,1.25,1.126229561,0.022881,1,0.022883713,0
deepseek_single_core,streaming,100,64,0,0,1.129925,1e-06,43,2.551e-06,0.096186714,5000000,5000000,320000043,0,0,210832,5,4424536.261235163,326399979,1.26,1.27,1.130061933,0.022797,1,0.022798833,0
astra_multicore,streaming,100,64,0,0,0.807993,2e-06,43,2.277e-06,0.081949267,5000000,5000000,320000043,0,0,210840,1,6187812.025062223,326399979,0.9199999999999999,0.92,0.80804006,0.016495,1,0.016496493,0
astra_multicore,streaming,100,64,0,0,0.804371,1e-06,43,1.936e-06,0.085646524,5000000,5000000,320000043,0,0,210832,2,6215579.774109098,326399979,0.9099999999999999,0.92,0.804430187,0.016249,1,0.016251616,0
astra_multicore,streaming,100,64,0,0,0.812037,1e-06,43,2.22e-06,0.080721396,5000000,5000000,320000043,0,0,210840,3,6157168.493762907,326399979,0.9199999999999999,0.92,0.812061584,0.016679,1,0.016680935,0
astra_multicore,streaming,100,64,0,0,0.805002,1e-06,43,1.769e-06,0.086117564,5000000,5000000,320000043,0,0,210840,4,6210970.232007215,326399979,0.9199999999999999,0.92,0.805027204,0.016395,1,0.016397324,0
astra_multicore,streaming,100,64,0,0,0.808903,1e-06,43,2.263e-06,0.084502366,5000000,5000000,320000043,0,0,210804,5,6180911.776953541,326399979,0.9199999999999999,0.93,0.80894214,0.016498,1,0.016499881,0
deepseek_multicore,streaming,100,64,0,0,1.192412,1e-06,43,2.454e-06,0.082920055,5000000,5000000,320000043,0,0,210788,1,4193055.2229356263,326399979,1.31,1.31,1.192447925,0.024175,1,0.024177221,0
deepseek_multicore,streaming,100,64,0,0,1.191482,1e-06,43,2.151e-06,0.082805663,5000000,5000000,320000043,0,0,210804,2,4196350.725001207,326399979,1.31,1.31,1.191511465,0.024156,1,0.024159025,0
deepseek_multicore,streaming,100,64,0,0,1.19058,1e-06,43,2.453e-06,0.081758021,5000000,5000000,320000043,0,0,210840,3,4199206.602072572,326399979,1.31,1.31,1.190701119,0.024132,1,0.024134616,0
deepseek_multicore,streaming,100,64,0,0,1.19257,2e-06,43,3.055e-06,0.086492015,5000000,5000000,320000043,0,0,210840,4,4192483.4768189,326399979,1.32,1.32,1.192610544,0.024297,1,0.024300227,0
deepseek_multicore,streaming,100,64,0,0,1.189608,1e-06,43,2.607e-06,0.081821584,5000000,5000000,320000043,0,0,210836,5,4202933.467843119,326399979,1.31,1.31,1.189645289,0.024277,1,0.0242801,0
fixedlat,streaming,100,64,0,0,0.553673,1e-06,43,1.93e-06,0.084113273,5000000,5000000,320000043,0,0,210832,1,9030121.269832991,326399979,0.6599999999999999,0.66,0.55370242,0.011344,1,0.011346253,0
fixedlat,streaming,100,64,0,0,0.552878,1e-06,43,2.07e-06,0.086538445,5000000,5000000,320000043,0,0,210832,2,9043256.8165167,326399979,0.6599999999999999,0.66,0.552898154,0.011465,1,0.011466954,0
fixedlat,streaming,100,64,0,0,0.552985,1e-06,43,1.559e-06,0.082470265,5000000,5000000,320000043,0,0,210840,3,9041593.13493099,326399979,0.6599999999999999,0.66,0.552999889,0.011311,1,0.011313401,0
fixedlat,streaming,100,64,0,0,0.552651,1e-06,43,1.924e-06,0.084505208,5000000,5000000,320000043,0,0,210832,4,9046896.71150606,326399979,0.6599999999999999,0.66,0.552675703,0.011251,1,0.011254353,0
fixedlat,streaming,100,64,0,0,0.555642,2e-06,43,1.96e-06,0.083269188,5000000,5000000,320000043,0,0,210840,5,8998453.919841617,326399979,0.6599999999999999,0.67,0.555651009,0.011379,1,0.011388447,0
md1,streaming,100,64,0,0,0.552741,1e-06,45,1.85e-06,0.084541902,5000000,5000000,320000045,0,0,210840,1,9045294.14944712,326399981,0.6599999999999999,0.66,0.552773621,0.011104,1,0.011106022,0
md1,streaming,100,64,0,0,0.55288,1e-06,45,1.685e-06,0.083003093,5000000,5000000,320000045,0,0,210792,2,9043458.704350797,326399981,0.6499999999999999,0.66,0.552885811,0.011341,1,0.011343019,0
md1,streaming,100,64,0,0,0.552865,1e-06,45,1.784e-06,0.084830932,5000000,5000000,320000045,0,0,210832,3,9042583.077226432,326399981,0.6599999999999999,0.66,0.552939349,0.011349,1,0.011351361,0
md1,streaming,100,64,0,0,0.553053,1e-06,45,2.129e-06,0.085728273,5000000,5000000,320000045,0,0,210804,4,9040358.594430069,326399981,0.6599999999999999,0.67,0.553075406,0.01141,1,0.011413593,0
md1,streaming,100,64,0,0,0.552923,1e-06,45,1.573e-06,0.085407804,5000000,5000000,320000045,0,0,210832,5,9042602.946969109,326399981,0.6599999999999999,0.67,0.552938134,0.011281,1,0.011284386,0
wmg1,streaming,100,64,0,0,0.91753,1e-06,43,2.241e-06,0.086243391,5000000,5000000,320000043,0,0,210832,1,5449250.261524233,326399979,1.04,1.04,0.917557418,0.018411,1,0.018413254,0
wmg1,streaming,100,64,0,0,0.904064,1e-06,43,1.42e-06,0.081259164,5000000,5000000,320000043,0,0,210840,2,5530220.484891414,326399979,1.01,1.02,0.904123084,0.018465,1,0.018466992,0
wmg1,streaming,100,64,0,0,0.909792,1e-06,43,2.052e-06,0.082735518,5000000,5000000,320000043,0,0,210820,3,5495645.732289864,326399979,1.02,1.03,0.909811193,0.018597,1,0.018599019,0
wmg1,streaming,100,64,0,0,0.905095,1e-06,43,1.922e-06,0.081975327,5000000,5000000,320000043,0,0,210840,4,5524105.698578722,326399979,1.02,1.02,0.905123883,0.018545,1,0.01854761,0
wmg1,streaming,100,64,0,0,0.907495,1e-06,43,2.245e-06,0.083077348,5000000,5000000,320000043,0,0,210840,5,5509561.60063528,326399979,1.02,1.02,0.907513222,0.018427,1,0.018429635,0
